Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17
,,,,,,,8130,11866.849924,4125.897678,15996.837456,4092.414067,19434.984012,4621.433192,4220.643225,17738.388493,7653.895135,5417.428277,143635.999575,27713.281239,4858.518736,83941.235669,107867.398702,50534.678095,31255.162899
,,,,,,,8131,11913.984193,4213.330301,16655.354508,4328.773321,18771.773467,4520.131609,4157.703601,17776.379809,7229.289654,5495.270571,146964.029007,27303.019485,4674.920171,89794.343219,107364.003045,51711.633790,30843.978454
,,,,,,,8132,11939.065172,4267.763031,17101.909070,4495.872106,18197.372171,4416.006410,4090.933782,17722.347869,6845.065811,5326.872053,146348.111935,27120.628341,4426.584248,95428.633123,106356.463533,54435.749538,30275.810462
,,,,,,,8133,11958.941546,4309.018141,17440.368413,4633.491517,17654.384589,4306.214604,4008.023414,17991.733379,6395.605919,5007.423795,145541.711751,26474.045034,4096.560976,97065.650740,106088.110347,56937.362365,29490.322210
,,,,,,,8134,12061.389344,4511.854291,19091.823631,5222.424028,16901.460880,4155.498724,3899.389748,17899.810033,5967.675751,4634.015861,152785.172433,24782.236495,3850.526497,95581.012951,108220.246184,57067.409711,28198.604441
,,,,,,,8135,12032.269179,4446.702282,18635.462059,5078.641393,16016.055544,4006.188548,3783.073902,17791.033794,5594.412895,4173.711063,146485.612883,23193.449034,3591.407676,92749.499043,110420.842766,55394.000078,27199.799868
,,,,,,,8136,12016.219322,4415.692280,18331.513136,4979.408594,15342.995851,3891.028274,3693.672898,17674.867706,5461.241483,3803.379147,142783.530571,21762.205368,3415.547177,88174.640652,104719.795465,53697.576342,26221.571888
,,,,,,,8137,12013.596715,4407.594725,18109.812107,4918.081886,14790.256847,3811.697182,3698.150713,17912.346743,5411.621987,3441.678432,140268.182976,20657.110222,3280.197220,86808.830545,104787.616087,46615.002906,25468.978778
,,,,,,,8138,12004.444703,4386.585912,17927.071813,4858.854751,14616.328318,3765.449999,3654.753128,17807.728750,5432.996228,3329.597603,138751.576648,20054.187103,3233.416908,79926.088023,101746.536416,45253.576848,25109.530299
,,,,,,,8139,11986.417014,4350.103423,17613.250272,4756.498582,14591.418557,3752.436684,3644.275479,17643.062454,5539.371441,3293.577265,137531.218494,19803.080705,3224.882371,76956.668725,97466.307332,43307.429215,24792.858375
,,,,,,,8140,11940.252920,4256.345230,16841.261927,4486.427580,14760.583477,3767.419764,3676.102684,17348.144898,5896.208071,3329.733562,134073.109025,19827.430878,3351.000117,73057.945466,93191.947536,40950.331432,24488.470308
,,,,,,,8141,11953.000088,4258.485989,16641.616674,4409.272444,15386.625138,3855.815811,3778.094550,17157.523943,6822.416137,3451.632033,139025.284395,20312.889216,3808.145221,67637.603984,89788.134262,38986.985642,24595.375669
,,,,,,,8142,11854.971183,4054.132440,14891.613396,3792.413911,16752.670771,4078.713711,3978.169344,17051.528322,7800.877184,3768.420644,135482.605392,21337.417064,4354.874664,64169.092711,90095.460881,37325.772795,25839.422038
,,,,,,,8143,11890.694405,4117.447665,15435.317584,3969.579478,18193.368455,4355.473365,4205.162627,16895.871664,8076.271919,4444.361380,142743.865246,24832.045632,4758.005584,60790.021703,89908.076543,35656.508942,27534.683910
,,,,,,,8144,11902.370065,4155.277647,15881.765670,4106.343881,18839.220107,4483.322278,4291.611227,16805.687785,8027.700344,5043.886487,144798.732564,26605.503237,4926.875440,62033.047184,91943.913566,35273.341751,28675.584875
,,,,,,,8145,11906.396437,4178.302494,16235.940557,4220.703530,19177.474296,4547.746030,4325.099027,16861.328130,8108.691297,5144.901121,144217.307636,27272.034417,4954.371110,70452.691882,94436.436003,36866.138421,29105.352912
,,,,,,,8146,11904.731177,4186.589176,16436.818244,4283.853105,19567.660862,4621.636635,4357.837763,16977.495030,8058.299712,5114.777604,143615.990381,27377.571832,4922.536556,80191.161031,95823.378427,38832.777314,29231.204907
,,,,,,,8147,11890.567635,4154.435140,16270.808193,4217.056881,19763.102888,4639.064850,4379.882097,17109.826465,7876.425781,5087.977268,142049.854080,27269.063888,4843.415013,84821.699712,97154.039205,40947.401627,29427.575487
,,,,,,,8148,11880.696611,4130.436488,16103.692744,4155.993280,19719.790351,4629.144788,4365.616136,17210.830001,7898.981788,5007.310508,140752.203356,27498.444959,4863.806199,87932.277644,99578.095228,42657.598935,29584.809781
,,,,,,,8149,11874.163050,4111.968559,15959.520165,4109.890463,19587.706932,4627.868052,4374.297084,17125.749596,7805.595011,4937.883740,139456.069874,27532.647235,4870.384256,87138.406717,95540.369336,42989.622317,29436.340972
,,,,,,,8150,11868.082051,4097.919825,15793.418572,4049.627818,19525.436500,4628.649371,4400.810297,17242.597354,7664.840965,4893.711785,137803.935813,27504.041916,4850.806447,86788.957435,93157.813859,43215.919001,29457.466315
,,,,,,,8151,11851.624265,4066.748942,15486.110460,3929.853748,19602.603070,4651.035288,4407.100708,17363.125961,7874.054731,4829.274847,135623.120201,27153.392027,4868.193344,85304.051743,91727.338829,43436.996589,29468.442346
,,,,,,,8152,11840.098440,4040.275457,15266.629555,3840.866964,19828.043847,4678.604495,4376.497738,17524.755963,8378.126921,4769.678644,135233.031041,27341.689329,4945.736548,84692.525270,92260.833509,43166.953569,30020.278272
,,,,,,,8153,11854.126834,4055.229811,15402.326480,3891.388583,19798.325324,4662.558220,4337.768401,17595.180974,8089.746654,4931.537372,139271.268827,27948.754605,4945.464601,84468.240674,96872.297243,42725.825463,30931.277654
,,,,,,,8154,11896.328434,4122.920429,15892.563018,4068.432997,19384.373204,4589.353105,4281.622942,17568.510047,7656.033101,5346.754988,144045.015081,27710.209093,4858.680168,85485.118038,99022.767672,43068.036188,30734.179225
,,,,,,,8155,11943.932840,4212.696803,16556.808556,4308.901755,18802.365682,4485.221860,4216.031288,17608.332751,7227.343172,5407.071771,147233.923526,27306.962725,4686.630186,91502.663826,99669.769518,44444.151291,30244.706659
,,,,,,,8156,11969.248888,4269.081601,17020.881229,4484.637681,18250.256281,4381.231015,4146.935474,17658.835046,6832.029765,5221.194193,146493.248105,27126.780800,4433.165763,97598.113523,99461.680254,47222.259638,29682.684593
,,,,,,,8157,11989.015245,4312.680463,17376.090721,4628.140452,17689.552280,4277.555487,4063.545863,17955.538600,6364.820346,4896.876575,145672.244060,26482.110566,4089.429350,100164.100103,99287.081931,48666.228198,28972.469515
,,,,,,,8158,12090.562297,4520.860227,19033.965728,5221.533579,16896.429625,4136.848665,3955.783227,17938.662133,5922.184149,4528.247536,152966.433942,24790.959271,3838.287616,99130.149772,101514.239589,48398.355620,27766.357538
,,,,,,,8159,12062.673911,4453.736490,18579.892444,5084.854402,15982.986325,3994.223258,3841.836669,17917.225811,5673.699143,4076.137199,146399.285746,23202.343349,3582.091604,95916.991425,105627.942152,48408.688606,26853.687887
,,,,,,,8160,12051.804076,4430.583950,18328.725624,5012.311604,15301.781731,3883.984408,3754.006344,17850.320169,5522.684044,3705.349848,142922.578081,21829.057412,3410.387635,90637.141707,103983.693097,48699.574279,25935.629388
,,,,,,,8161,12063.037344,4437.608514,18221.214797,4994.119245,15655.412475,3877.812757,3805.277565,17996.901205,5462.859159,3649.708525,139127.998531,20731.658771,3312.965862,86227.054745,104669.789030,47702.340260,25237.659020
,,,,,,,8162,12054.411906,4419.374453,18044.894291,4941.755394,15469.060972,3833.469257,3761.387594,17908.333173,5470.759457,3538.958891,137915.874813,20128.905447,3266.776952,79908.819786,101774.409483,45681.258805,24893.462429
,,,,,,,8163,12038.181112,4385.033218,17734.687111,4839.750337,15449.211359,3818.624090,3749.392204,17822.623102,5566.339608,3502.483382,136611.915385,19871.920809,3261.274701,77181.017548,97728.567556,43582.053690,24593.055436
,,,,,,,8164,11993.785578,4293.552836,16955.045887,4567.425131,15621.624055,3830.175335,3778.283326,17783.223243,5890.854784,3536.203413,133559.023258,19904.595627,3387.322358,73461.916757,93423.800778,41514.385616,24333.232376
,,,,,,,8165,12010.528908,4298.447633,16772.130695,4490.942724,16212.013843,3916.782841,3873.748082,17959.748939,6782.661182,3647.625549,138944.506433,20390.517781,3834.819016,68240.908859,89694.379399,40321.501005,24521.007291
,,,,,,,8166,11920.789413,4099.847367,15034.967719,3870.345030,17578.752555,4136.528225,4063.560368,18018.008416,7767.063477,3948.228204,135409.889765,21411.006295,4368.382070,64877.936149,89486.054274,39977.528712,25800.039162
,,,,,,,8167,11960.840719,4167.973957,15621.648210,4048.693168,19087.591506,4402.820421,4282.038250,17849.644874,8051.991878,4611.308510,142706.371346,24911.848833,4769.622442,61457.139494,88522.024925,40511.931790,27388.628346
,,,,,,,8168,11976.453286,4206.208933,16069.641921,4185.697744,19796.766367,4523.282175,4365.268850,17668.529131,8001.430326,5233.312587,144837.681097,26712.880546,4944.045389,62413.840381,90343.746112,42943.388621,28449.329322
,,,,,,,8169,11983.382295,4234.790249,16444.473005,4298.523710,20192.223921,4584.826415,4398.518389,17639.916020,8053.133500,5368.693626,144323.608922,27411.587583,4972.377521,70458.982155,93858.703335,46736.102112,28818.681035
,,,,,,,8170,11982.645130,4245.783405,16653.997022,4356.524868,20625.949314,4655.016543,4432.440885,17705.066152,7934.169967,5345.310973,143823.991290,27545.924405,4937.760110,79961.739385,96435.318949,49656.520362,28906.294202
,,,,,,,8171,11968.355550,4219.482619,16471.620802,4283.253998,20818.548036,4672.077430,4458.869646,17801.526624,7660.972880,5309.112643,141955.679430,27422.765225,4855.370221,84400.608514,98356.381971,51522.307847,29065.894272
,,,,,,,8172,11961.527251,4197.312173,16289.946022,4217.460113,20761.839578,4661.911036,4445.689963,17860.110413,7533.403849,5216.446985,140238.672451,27649.199796,4871.595680,87481.606532,100929.938991,52551.761569,29214.333140
,,,,,,,8173,11957.149721,4181.720245,16139.415401,4171.327800,20632.010780,4657.112170,4455.331131,17731.982564,7328.270601,5138.972334,138711.844285,27684.727305,4875.358559,86766.038718,96143.441156,52232.400857,29037.671743
,,,,,,,8174,11955.022634,4168.494195,15985.175570,4106.124193,20605.528531,4653.691927,4484.088453,17789.252944,7176.197633,5089.555316,136857.454639,27663.147376,4852.331019,86501.122938,93408.671465,51780.512988,29051.272935
,,,,,,,8175,11942.271378,4140.799841,15680.504004,3987.263025,20749.209638,4668.996103,4492.014828,17842.035510,7378.914380,5015.895972,134710.083460,27307.861655,4858.497919,85161.907417,91750.144066,51011.313772,29084.926243
,,,,,,,8176,11932.836677,4115.047791,15465.231294,3903.986450,21091.499450,4687.578034,4458.203611,17943.872812,7897.455439,4935.646638,134374.432809,27485.301429,4928.065347,84654.890094,92984.266301,50172.251554,29659.337113
,,,,,,,8177,11952.266952,4130.534394,15619.459869,3962.194780,21169.488306,4661.791813,4412.023559,17993.094256,7721.074889,5050.436742,138649.380461,28089.745043,4946.608655,84331.440108,98349.569808,49835.846066,30520.327448
,,,,,,,8178,11999.831890,4203.882729,16134.831675,4157.750229,20837.879280,4578.901927,4344.529976,18015.370626,7249.410763,5443.812127,143975.587596,27843.160467,4894.079486,84913.836509,102161.021656,50349.983544,30468.427450
,,,,,,,8179,12054.823129,4297.175566,16824.048739,4412.687541,20294.211572,4466.528545,4269.434619,18059.968074,6802.027079,5548.106834,147786.375504,27422.646550,4744.934999,90315.470701,104959.317513,51736.903892,30137.907066
,,,,,,,8180,12083.652041,4355.496783,17308.541734,4596.561030,19723.359852,4357.230827,4191.093856,18012.377055,6447.907042,5397.167286,147504.630030,27243.644143,4492.563368,95939.642720,104960.276254,54185.967200,29598.066238
,,,,,,,8181,12106.790189,4401.586927,17669.597268,4740.895261,19100.707067,4256.427299,4106.463076,18277.322830,6066.970040,5090.106996,146746.849438,26593.293822,4129.856075,97860.988598,103696.094392,55695.320666,28787.484800
,,,,,,,8182,12211.320809,4609.999822,19336.245862,5343.564606,18205.809761,4124.114753,4001.999165,18190.864616,5690.903863,4733.239422,154304.274940,24899.907757,3866.746526,96481.598404,105055.386091,54750.957852,27517.514433
,,,,,,,8183,12180.250495,4546.225359,18881.875679,5203.367211,17195.237231,3989.788599,3893.231865,18093.521541,5390.290746,4285.814613,147955.808440,23302.614934,3609.119665,93500.201785,108419.049753,52680.631547,26568.560561
,,,,,,,8184,12034.094272,4258.966158,16405.580956,4362.671781,16446.488740,3886.584837,3807.790634,17986.296926,5208.890030,3916.168410,132576.014230,21775.230908,3438.458108,88916.278079,109635.590967,51173.471892,25659.218672
,,,,,,,8185,12028.193912,4255.653296,16135.127577,4270.394645,15574.059534,3472.718904,3730.189709,18020.188434,5115.380910,3713.283203,129969.986590,21106.963921,3321.311317,85750.959855,111118.603232,46234.810872,25712.908652
,,,,,,,8186,12025.104023,4248.006400,16019.216031,4228.369680,15408.716921,3431.139828,3688.037512,17941.999916,5084.222942,3531.629966,128787.434604,20544.267410,3273.474711,81069.708443,108866.838148,44527.673676,25326.859685
,,,,,,,8187,12016.079785,4223.046552,15818.549068,4164.955755,15312.392965,3411.861523,3667.085971,17829.106093,5093.047825,3438.405232,127723.020432,20149.286228,3233.715056,78106.962396,105512.755072,42356.985306,24951.444054
,,,,,,,8188,11994.386314,4168.602143,15337.709590,3999.538817,15282.159511,3403.308284,3665.311632,17640.088129,5175.133331,3411.483978,125138.205010,19985.250210,3266.997406,73997.482005,102022.642033,39936.691424,24453.373275
,,,,,,,8189,12018.384604,4177.825167,15201.102808,3951.379750,15330.538886,3392.035676,3673.697759,17508.018896,5471.002951,3424.827046,128718.007707,20245.838683,3418.648265,68585.038824,101256.634490,37891.048445,23948.629571
,,,,,,,8190,11969.657714,4052.499265,14096.966886,3578.372963,15785.337636,3444.884661,3718.316538,17389.702672,5971.114078,3504.804979,126538.560778,20474.460771,3652.054113,64942.903370,107951.961346,36184.668894,24222.621584
,,,,,,,8191,11984.428307,4072.899279,14291.435473,3637.412042,16613.692482,3593.590532,3849.821147,17206.382956,6375.780813,3714.151237,131184.351267,22019.514294,3896.758791,60455.603749,112314.221762,34548.720419,25131.931133
,,,,,,,8192,11986.491138,4083.679733,14593.149348,3721.084042,17199.507623,3697.613492,3941.628926,17086.141766,6586.896894,4024.371757,133618.389322,23009.477463,4109.920618,58143.152308,113342.827490,34192.768755,25925.726423
,,,,,,,8193,11976.434602,4084.557307,14870.717883,3782.073588,17671.240859,3780.493346,4012.912462,17119.734135,6707.147305,4376.265414,133328.824548,24387.389595,4249.019134,61333.891447,114370.746937,35899.512356,26744.922725
,,,,,,,8194,11956.030128,4065.570680,14941.311207,3783.879316,18245.027129,3890.151473,4092.717207,17221.262284,6693.196790,4641.376740,131905.508137,25318.333109,4303.551742,68254.238137,114327.294227,38084.554659,27240.871676
,,,,,,,8195,11940.156376,4043.085168,14889.396203,3755.534016,18626.085013,3945.057541,4173.735663,17338.542356,6583.728959,4768.929555,130246.911083,25596.211332,4306.572166,73331.213453,114683.664608,40465.868265,27734.168358
,,,,,,,8196,11929.797467,4031.503787,14844.044315,3730.002437,18735.277890,3963.676994,4184.744161,17427.152550,6494.287967,4767.223385,128304.159955,25691.359679,4316.902918,78256.730230,115008.371882,42374.331382,27867.289967
,,,,,,,8197,11919.858345,4020.604783,14802.725601,3712.827760,18704.019386,3984.834542,4218.256858,17334.063371,6441.290023,4711.589464,126051.085998,25542.009001,4318.132589,79001.536780,111819.507585,42861.964938,27756.065648
,,,,,,,8198,11916.904043,4017.631033,14776.672159,3694.951457,18707.804843,4008.706475,4266.711263,17444.407985,6459.586487,4647.831554,124516.584438,25333.937152,4312.309489,79652.662378,110009.616944,43213.082313,27788.675889
,,,,,,,8199,11908.049964,4014.832341,14761.281392,3682.977261,18805.729647,4055.165756,4310.053545,17582.670334,6751.938464,4585.099514,124218.305923,24680.510233,4380.493871,79292.446037,108594.345405,43429.784371,27721.257194
,,,,,,,8200,11910.692054,4019.984267,14878.323254,3715.747197,18992.951775,4093.483974,4290.647629,17791.993808,7230.261336,4556.678871,126682.151358,24874.099426,4519.450593,79265.759086,110132.537465,43049.337800,28152.411746
,,,,,,,8201,11916.909571,4031.356217,14944.849647,3757.262266,18870.642453,4071.686781,4237.456883,17898.332892,7045.866460,4693.518021,131869.938307,25543.130448,4575.127467,79158.833452,115290.059926,42496.121577,28977.926754
,,,,,,,8202,11940.164988,4070.189910,15127.404725,3839.362465,18335.068807,3984.297739,4148.128319,17846.008975,6586.767838,5081.284576,136854.143904,25259.441897,4552.993292,79541.036627,118875.993319,42706.677402,28782.218147
,,,,,,,8203,11958.655668,4109.085771,15353.892153,3930.150916,17708.802558,3878.694503,4059.628520,17808.841278,6224.278700,5266.412180,138996.023885,24863.187469,4450.870975,85670.160823,120076.655639,43925.874391,28600.524072
,,,,,,,8204,11962.078453,4127.988514,15511.010217,3991.781541,17271.708694,3795.378077,3992.728108,17793.138273,5980.942911,5141.693108,137494.654946,24574.626054,4266.981410,91266.246034,116892.482964,46648.252719,28463.818411
,,,,,,,8205,11961.162713,4141.996857,15625.665892,4044.824042,16995.881500,3731.997778,3949.747354,18042.647433,5752.006142,4895.435740,136528.599117,23956.833989,3993.514079,91537.066427,114859.257837,48200.989171,28232.770365
,,,,,,,8206,12013.240812,4256.754444,16565.683749,4379.400011,16642.099333,3659.847929,3900.446586,17986.529700,5491.639710,4629.629335,140504.125117,22649.072822,3782.796570,89521.898482,116659.450782,48281.748181,27321.895005
,,,,,,,8207,11986.799652,4215.758120,16249.817506,4278.828078,16171.628960,3588.795842,3842.635359,17939.584636,5144.207259,4261.944271,135410.043530,21403.700938,3555.087812,87968.996859,118723.215943,48479.663280,26686.106100
,,,,,,,8208,11977.584754,4200.390801,16040.971374,4214.122690,15775.632895,3527.304125,3788.131963,17859.373442,4961.585557,3911.011836,132657.066140,20051.031438,3395.737814,85704.011175,116333.995817,48377.901365,25999.697737
,,,,,,,8209,11974.326583,4210.647076,15805.456715,4162.673750,15515.656835,3347.545196,3611.714211,17822.709601,4868.758530,3712.736882,132001.914229,19368.281395,3315.346562,81733.047872,117407.780776,47236.765600,25789.707454
,,,,,,,8210,11971.197166,4205.977429,15666.175767,4119.288255,15350.156196,3305.140362,3577.030519,17725.279916,4842.635309,3555.126138,130980.879565,18793.859090,3262.156993,77661.084776,114979.908585,45419.251328,25357.940497
,,,,,,,8211,11962.252871,4190.363626,15464.321137,4058.036825,15275.754736,3285.331970,3559.763406,17575.661825,4858.704955,3470.430976,129999.585401,18403.220993,3213.930574,75143.332842,111520.668028,43157.066954,24938.794886
,,,,,,,8212,11937.864616,4139.944261,14970.033336,3889.072173,15255.508619,3269.273014,3555.751278,17325.945564,4950.563666,3440.007546,127064.803550,18208.664071,3220.103658,70977.246015,107525.038905,40679.732980,24364.093181
,,,,,,,8213,11962.373458,4155.972990,14790.670526,3837.927185,15193.610358,3202.342772,3548.817037,17093.287605,5198.397248,3439.025549,129511.126717,18367.316340,3285.806659,65399.567053,105916.504555,38618.715297,23575.512592
,,,,,,,8214,11918.498369,4047.647089,13739.124628,3473.168900,15408.441745,3189.660204,3555.361218,16956.613833,5614.945543,3489.721461,126759.403364,18544.513732,3437.148787,61738.633226,111781.974181,36945.881360,23448.622720
,,,,,,,8215,11939.087400,4082.520514,14009.900831,3548.561327,16003.781026,3347.168178,3637.640990,16796.227376,6004.591897,3649.029581,131061.377596,19336.046141,3648.742932,57492.476549,115391.661781,35377.856394,24205.913733
,,,,,,,8216,11946.120486,4106.433196,14338.127371,3642.255686,16615.254341,3480.453946,3710.711855,16724.302106,6233.915066,3908.565166,133420.992912,19690.501823,3893.650415,55303.741535,115220.458658,35200.192441,25013.646771
,,,,,,,8217,11943.262725,4121.527156,14613.136054,3711.050914,17282.748884,3571.508016,3782.526110,16789.848989,6339.860123,4193.384350,133163.469133,20762.178164,4081.552416,56836.656059,115025.764018,37111.531938,25937.852662
,,,,,,,8218,11931.239823,4111.765666,14679.362690,3717.235814,18051.698797,3686.668931,3871.846205,16904.278952,6349.677833,4425.046970,131773.579776,21825.780183,4169.549544,60587.111622,115147.015796,39341.817423,26467.354003
,,,,,,,8219,11922.376760,4100.699175,14632.802611,3696.763217,18537.061140,3733.549633,3957.817306,17022.958972,6289.228089,4560.404278,130658.158836,22385.560296,4194.583815,66164.180130,116399.125203,41673.878476,27045.234328
,,,,,,,8220,11919.138555,4093.041589,14580.422189,3666.674506,18696.355917,3742.044413,3983.296356,17115.103452,6262.986438,4589.920338,129025.162098,22528.213923,4199.775577,72806.507255,117223.013773,43548.830108,27161.376339
,,,,,,,8221,11918.349245,4088.469108,14524.467484,3648.908543,18747.216006,3762.973706,4033.062806,17022.573175,6293.135986,4568.213754,127215.934138,22646.368356,4201.278911,75116.474663,114342.020173,43958.509486,27084.888268
,,,,,,,8222,11920.513756,4097.841265,14499.514662,3632.954562,18883.509900,3796.907039,4092.045931,17113.269732,6364.988015,4535.179895,125933.933741,22703.814659,4211.037253,76772.631311,112817.194994,44196.900271,27156.180130
,,,,,,,8223,11921.945304,4110.126869,14549.886188,3631.804690,19178.902856,3859.857290,4156.592904,17209.407205,6734.722644,4508.393995,125480.000717,22323.027124,4327.471940,76998.795852,111374.050388,44406.604349,27143.393696
,,,,,,,8224,11932.333360,4132.749115,14708.010469,3677.739404,19637.917667,3928.100875,4167.762991,17372.597276,7355.326770,4529.677190,127362.943818,22510.590045,4530.342457,77141.299954,112150.800927,43970.617444,27748.002089
,,,,,,,8225,11947.371626,4153.861747,14878.406473,3732.554877,19739.092057,3947.421204,4145.304651,17486.983086,7235.579456,4731.237358,131727.588186,23451.229923,4624.628823,77169.744883,116577.288851,43391.784615,29117.634171
,,,,,,,8226,11978.286500,4195.258394,15169.357066,3834.323995,19364.941428,3901.353617,4086.720317,17481.401191,6836.640825,5066.298598,137125.868604,23479.735339,4620.991535,78027.642110,119148.389204,43648.485517,29070.387852
,,,,,,,8227,12005.635488,4241.446982,15450.871600,3938.301912,18822.831171,3834.488154,4017.113258,17503.441309,6463.329505,5082.414494,140163.749624,23528.350237,4512.363128,83505.974707,119204.988808,45027.652309,28897.009872
,,,,,,,8228,12015.031836,4260.918338,15649.087031,4011.083285,18381.848830,3773.403717,3967.593702,17601.255738,6148.239109,4860.873627,139016.082824,23576.313242,4308.747273,89253.768696,116651.761019,48022.576755,28659.927366
,,,,,,,8229,12020.576705,4269.661702,15774.032818,4071.724014,17992.561227,3720.025912,3930.353359,17870.041815,5801.287604,4614.043681,137927.493507,23067.835078,4012.922879,91050.453438,115326.765192,49775.351326,28324.198123
,,,,,,,8230,12074.975415,4377.692220,16701.073415,4411.456431,17463.373817,3661.660609,3881.858416,17815.408774,5471.401371,4400.701675,142201.139479,21957.502429,3787.554857,90412.419806,116726.599535,49787.755297,27380.614897
,,,,,,,8231,12049.061716,4322.594509,16384.352197,4311.805433,16895.629076,3593.346585,3824.761359,17788.942080,5437.438710,4138.442577,136752.399885,21051.674277,3546.534088,88506.986135,118768.826416,49822.738567,26786.522123
,,,,,,,8232,12173.583688,4567.729888,18363.228345,5007.167061,16455.756527,3525.828299,3776.813479,17730.025902,5300.132321,3871.166621,146126.993452,20003.554544,3376.029730,84940.817452,115999.519010,49606.650722,26104.460622
,,,,,,,8233,12178.141044,4582.620208,18414.097025,5009.048915,16480.391102,3687.861653,3541.379392,17864.185477,5252.011766,3684.424553,146902.788614,19365.386046,3320.942910,84188.775280,117148.054467,50696.642659,25867.562312
,,,,,,,8234,12168.117374,4563.752648,18236.762981,4955.502493,16288.045460,3635.348437,3494.550038,17771.727223,5279.288227,3564.621867,145446.903601,18913.818538,3244.585827,77267.584318,114806.335393,47782.641234,25495.518910
,,,,,,,8235,12149.070452,4526.662667,17927.323764,4852.314865,16247.765123,3621.733582,3483.430148,17683.209929,5395.553744,3524.786860,144030.483812,18820.967758,3259.960204,74632.075335,111426.913166,44907.843500,25171.845329
,,,,,,,8236,12103.152618,4434.000272,17157.890818,4577.292635,16445.370896,3638.162712,3517.197430,17642.013455,5781.865976,3561.368791,140532.495797,18847.797389,3389.390568,70781.228488,107519.971075,42322.583249,24861.425749
,,,,,,,8237,12118.185561,4433.495871,16956.879316,4494.897372,17240.953871,3723.478809,3623.756039,17828.299188,6755.642707,3686.306043,145506.282560,19366.050240,3856.986358,65320.873873,106052.069019,40693.365044,24945.241619
,,,,,,,8238,12019.053632,4226.469922,15190.020166,3863.460282,18810.172446,3960.046302,3836.049127,17896.395976,7753.046958,4019.881173,141871.834655,20707.526450,4416.227175,61839.433413,112069.573557,39903.219569,26183.456617
,,,,,,,8239,12055.538496,4290.911577,15768.980819,4042.990991,20338.234985,4283.296039,4089.593449,17735.009831,8038.861395,4751.824362,149120.027897,24860.758887,4840.063081,58653.960503,116099.891082,40263.017542,27932.797529
,,,,,,,8240,12067.983286,4328.503754,16227.612213,4186.710387,21009.207947,4443.238131,4193.760605,17555.672148,7994.020434,5424.023520,151177.156131,27056.798915,5027.264977,60685.284614,116458.276237,43140.041015,29163.302398
,,,,,,,8241,12069.438941,4351.020020,16596.243748,4305.246561,21354.516690,4520.262022,4236.305881,17529.855782,8076.872900,5541.826334,150667.695701,28013.554812,5064.992101,69642.128177,116704.482843,47939.969294,29668.122580
,,,,,,,8242,12064.758305,4359.238424,16816.973947,4370.971957,21746.170160,4603.729327,4274.669693,17598.469352,8035.228615,5503.954197,150209.056376,28265.951830,5037.996521,78735.071305,117005.642601,51774.741467,29805.984080
,,,,,,,8243,12052.295693,4326.307369,16654.997961,4304.146239,21961.950269,4617.682641,4300.451080,17698.022557,7862.147968,5465.048841,148864.918669,28099.149386,4958.870587,83831.226168,118062.640537,54313.774227,30002.330753
,,,,,,,8244,12042.079584,4302.537220,16482.502285,4237.520894,21929.168938,4602.520014,4284.481227,17758.640523,7921.278227,5369.313745,147420.880706,28318.485194,4982.179210,87909.622516,118458.297436,55750.270114,30144.258537
,,,,,,,8245,12032.558748,4283.866794,16343.167458,4190.235506,21795.133277,4603.074673,4296.671032,17632.858915,7841.479945,5290.021250,146121.431504,28345.174255,4985.796280,88029.199823,115573.502964,55594.741554,29977.822991
,,,,,,,8246,12024.973344,4267.088973,16192.480241,4129.141402,21702.409255,4609.996618,4329.704991,17697.043392,7670.760217,5240.093267,144249.890901,28353.810703,4962.467423,88270.936452,114138.631774,55224.536741,29973.558976
,,,,,,,8247,12003.645862,4234.262804,15890.926637,4010.309729,21743.318028,4644.849593,4343.040485,17756.706885,7833.290987,5168.468492,141932.546355,27960.876724,4969.650639,87115.577789,112719.559363,54356.648028,29978.377748
,,,,,,,8248,11988.832787,4207.260462,15671.573750,3927.384266,21885.397131,4689.311483,4314.310985,17855.915269,8370.911427,5098.061266,141330.076860,28110.093558,5035.421419,86572.166047,113747.167508,53073.221091,30542.041272
,,,,,,,8249,11998.934618,4221.369519,15834.115997,3988.549024,21725.621206,4687.328619,4276.280606,17893.949989,8148.663549,5257.176258,145064.224449,28749.404816,5046.722370,86256.160800,118343.427750,52421.796203,31447.982787
,,,,,,,8250,12037.718337,4288.675418,16347.061110,4182.600285,21157.167685,4621.841731,4219.770700,17905.274336,7783.329421,5712.163235,149887.358920,28477.547567,4984.449521,87254.455676,121065.296058,52690.393858,31298.614149
,,,,,,,8251,12084.314841,4376.249224,17031.501481,4438.369055,20448.871414,4519.703145,4151.765385,17944.973737,7376.919985,5820.835466,153466.638564,28060.125600,4832.980199,92618.247919,120995.199902,53949.188297,30920.145700
