Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Total
t50,0.0,8664.72386777499,5093.106668028818,600.0,0.0,-1000.0,0.0,133.65333541633305,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-423.87650156763647,865.1465351442091,1400.0,-600.0,-4500.0,-630.0,500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,700.0,878.3858279537119,15942.139732750427
t51,0.0,8446.206587028155,5209.908239537382,600.0,250.0,-1000.0,0.0,124.15768467879626,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-653.9932252552726,2500.0,1400.0,-600.0,-4500.0,-630.0,0.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,0.0,0.0,18007.279285989058
t52,13.006020695811166,8581.493302192443,4602.593773600479,600.0,250.0,-1000.0,2100.0,136.76066756047516,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,1837.2216981853553,1400.0,-600.0,-4500.0,-630.0,-260.3017877148519,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,0.0,-1213.2221945008544,14593.55148001886
t53,0.0,4141.2358364223655,4235.24947554487,600.0,250.0,-1000.0,0.0,255.4818016477166,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,1439.2483158594898,1400.0,-600.0,-4500.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,0.0,-965.0557552168628,10002.159674257578
t54,111.32731702392697,4481.120806793414,4418.615378511168,600.0,250.0,-1000.0,1746.6857449132224,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,1149.2521479571442,1400.0,600.0,-4500.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,0.0,700.0,0.0,-2236.8268889892406,9166.174506209636
t55,76.45439348610893,5207.873946801474,4519.829789171643,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,913.0720353240866,1400.0,600.0,-4500.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,0.0,-293.5613412504085,14619.668823532904
t56,171.14892139979074,5307.79066345521,4280.1138537867155,600.0,250.0,-1000.0,2100.0,758.4009958594182,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,2500.0,1400.0,600.0,-4500.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,82.38334781957714,0.0,17295.837782320712
t57,375.42861386041864,5169.177498908215,4480.190488857371,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,325.44928305943995,1400.0,600.0,-4500.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,0.0,5000.0,2600.0,700.0,632.6819080135513,0.0,15178.927792698993
t58,84.26175797816973,4811.811134526775,4474.101806545048,600.0,250.0,-1000.0,2100.0,0.0,10.267832904271664,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,1298.2340142312191,1400.0,600.0,0.0,-630.0,-500.0,1716.0,-1000.0,-1400.0,-1400.0,2094.521593142803,5000.0,2600.0,700.0,0.0,-4589.568214136039,16879.629925192246
t59,184.22447426444214,5093.207998714576,4487.01465193159,600.0,250.0,-1000.0,2100.0,0.0,0.0,-3000.0,-1200.0,0.0,1300.0,715.0,1680.0,600.0,550.0,-985.0,0.0,1400.0,600.0,4500.0,-630.0,-500.0,1716.0,0.0,-1400.0,-1400.0,4000.0,5000.0,2600.0,-700.0,-700.0,-5000.0,20860.44712491061
