Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13
,,,,,,,157,5519.153944,3139.2727,15266.231451,4589.254545,15647.983316,3997.044638,3519.934735,14727.63165,4448.262011,3121.018289,79317.286659,19714.983095,4459.128995
,,,,,,,158,5538.791832,3161.661599,15283.383372,4585.697729,15726.616449,4022.942224,3570.831482,14851.852446,4490.072602,3094.175409,78471.476519,19457.769591,4466.151438
,,,,,,,159,5571.057524,3210.610776,15472.218409,4638.121964,15914.234866,4073.26884,3626.107225,15039.093428,4729.604232,3070.517297,76244.810999,19435.970749,4578.69239
,,,,,,,160,5600.762526,3249.77115,15738.088981,4738.546108,16175.00954,4123.316484,3632.619886,15259.080827,5128.977888,3075.158363,74865.840764,20780.684694,4784.718468
,,,,,,,161,5618.418713,3243.499278,15829.441886,4800.248636,16085.883913,4121.975488,3608.00817,15431.175581,5028.254681,3194.733514,75210.641738,21192.534521,4892.99854
,,,,,,,162,5587.839261,3191.17978,15585.223761,4713.466743,15572.283117,4056.596057,3550.305928,15367.282007,4757.737493,3430.253642,78590.538631,21490.300066,4907.567588
,,,,,,,163,5521.481317,3131.040969,15243.683023,4575.209562,14968.564825,3971.996954,3484.297032,15221.834656,4509.582675,3472.410524,84440.495213,21622.740957,4808.859499
,,,,,,,164,5449.077029,3056.85983,14843.158664,4410.997145,14553.773951,3901.047901,3437.082624,15159.478406,4300.2783,3340.28145,86684.825416,21052.352441,4600.806207
,,,,,,,165,5354.764388,2992.514011,14364.943566,4232.089944,14255.703444,3843.439447,3403.760058,15352.866324,4069.192431,3176.488222,84493.358458,20399.805149,4291.490038
,,,,,,,166,5229.706926,2910.571804,13801.160349,4025.112068,13878.39891,3781.157519,3362.498038,15287.005303,3846.710715,3026.934201,79884.150828,19769.014469,4057.754536
,,,,,,,167,5117.802866,2833.237647,13305.364504,3819.174724,13444.418541,3717.420656,3314.567986,15089.629553,3764.524877,2837.509204,76887.257004,18481.13556,3811.869239
,,,,,,,168,5024.964877,2793.688151,12965.525605,3683.824145,13085.611968,3659.23256,3273.299994,14909.359334,3666.220296,2649.501808,75113.658732,18494.295998,3639.472486
,,,,,,,169,5149.42804,2962.263262,12819.211497,3611.03532,12804.746984,3726.01371,3152.941248,14342.508001,3629.211059,2285.920157,77110.833427,18143.512775,3650.172549
,,,,,,,170,5150.867472,2949.122152,12724.916097,3587.920395,12649.987625,3675.064125,3111.751062,14240.313456,3644.485684,2200.089271,72453.026417,18008.787638,3570.582236
,,,,,,,171,5154.770247,2953.472257,12732.549915,3591.600851,12642.742322,3663.547108,3100.747116,14269.103343,3719.950774,2168.861063,69881.975859,18129.136289,3581.379946
,,,,,,,172,5174.362021,2988.655711,12979.702184,3683.318845,12820.319724,3685.148043,3127.975235,14572.904445,3975.500698,2188.555712,68882.94872,18550.666675,3702.495566
,,,,,,,173,5233.82411,3119.132423,13810.213638,4000.017689,13414.355027,3793.175122,3215.957119,15206.278186,4636.58647,2263.738492,69386.689291,19871.571481,4170.503257
,,,,,,,174,5319.860614,3331.458764,15186.065543,4518.00636,14645.610879,4044.992019,3390.278976,15495.32972,5335.594484,2474.618446,71304.505424,23785.200504,4752.125053
,,,,,,,175,5384.763705,3483.585384,16238.211003,4904.288436,15895.883963,4343.186541,3594.585048,15452.806805,5545.498677,2948.261519,75828.335045,26236.251925,5202.403012
,,,,,,,176,5397.996784,3527.633219,16593.393006,5027.465353,16467.228515,4474.585417,3676.7759,15256.990238,5523.144493,3394.060428,85419.842898,27458.559508,5406.570132
,,,,,,,177,5394.59371,3542.505713,16760.437614,5087.171453,16801.240101,4539.53772,3712.402572,15164.020624,5589.02823,3486.07641,93395.855707,27946.455234,5452.349054
,,,,,,,178,5386.47019,3540.544335,16848.491868,5127.181977,17172.294911,4618.005994,3748.108602,15165.954162,5561.667544,3477.692115,96404.569955,27834.648502,5426.654757
,,,,,,,179,5382.927287,3522.449051,16784.195313,5098.408239,17350.128951,4637.813151,3774.452298,15189.888101,5440.657579,3466.071301,97789.619058,27868.938232,5344.379241
,,,,,,,180,5377.563846,3492.340129,16647.883204,5044.374408,17310.336902,4630.20225,3764.770858,15189.725171,5470.395002,3412.633916,99263.464811,27787.778732,5362.420751
,,,,,,,181,5380.632406,3472.780639,16498.595875,5001.322208,17212.56696,4634.774667,3778.127823,15078.303915,5412.771488,3365.931166,100561.073046,27722.251581,5369.640432
,,,,,,,182,5389.254218,3480.06888,16447.146896,4964.270675,17193.419084,4641.359545,3807.723124,15111.312248,5309.002373,3336.912645,99670.073918,27367.439493,5349.882393
,,,,,,,183,5401.272096,3514.389153,16566.95444,4955.488509,17320.677069,4672.92434,3820.380274,15205.355349,5451.250978,3294.196957,99164.087852,27203.44384,5363.095022
,,,,,,,184,5414.938801,3552.784544,16859.865147,5032.245748,17603.612711,4709.323078,3795.61867,15355.386675,5812.10919,3257.34748,98723.243886,28196.993143,5433.731989
,,,,,,,185,5422.981842,3542.868551,17091.787285,5094.834155,17660.325553,4698.681714,3760.88237,15475.213664,5603.025103,3380.795958,99403.441185,28245.392477,5437.125544
,,,,,,,186,5409.199174,3498.274831,16986.593622,5038.529541,17373.654837,4627.236395,3708.295227,15478.608222,5298.270558,3674.078943,101947.937305,27886.806095,5358.341424
,,,,,,,187,5372.089102,3436.952653,16642.658899,4902.396568,16907.201659,4519.831453,3646.61656,15332.18112,4995.504291,3714.026704,105961.48902,27707.906105,5193.117079
,,,,,,,188,5332.003983,3352.878545,16058.021905,4694.474901,16414.071775,4408.685295,3583.006578,14978.114421,4710.833528,3571.703409,105184.498486,26874.459151,4942.577672
,,,,,,,189,5283.543487,3263.319066,15270.850631,4438.707706,15849.443174,4290.277846,3507.87095,15112.244468,4369.303798,3324.175258,101166.986348,25056.845407,4576.65519
,,,,,,,190,5226.102806,3153.449148,14383.620094,4133.851576,15041.604567,4126.125105,3409.905673,14966.711856,4040.407838,3054.275874,95004.770378,23454.978805,4287.960633
,,,,,,,191,5179.577469,3054.148196,13638.153552,3862.6743,14158.253386,3964.91648,3305.070429,14653.281244,3920.980145,2736.572046,89904.582136,21740.425053,3996.625579
,,,,,,,192,5144.553336,3000.241683,13166.066161,3699.071958,13517.464202,3842.512827,3223.742699,14404.835854,3825.720896,2475.151497,85104.465993,20554.745546,3800.902933
,,,,,,,193,5126.544641,3024.052073,12842.998166,3490.518173,13307.577688,3800.600053,3159.170132,14009.215686,3790.365586,2329.510318,78458.558763,19997.44829,3694.785468
,,,,,,,194,5128.526569,3011.864041,12736.443954,3465.011963,13146.838932,3751.826303,3121.004758,13867.976239,3805.528752,2253.136703,73718.065972,19698.263521,3647.869936
,,,,,,,195,5132.95686,3016.065834,12729.991036,3462.867823,13113.873384,3741.3107,3110.505088,13834.445359,3880.558969,2227.928889,71091.323035,19814.275448,3646.136447
,,,,,,,196,5153.66487,3050.750869,12968.491319,3551.18777,13254.969785,3760.673163,3133.836489,14024.264477,4133.786933,2250.706205,70033.669658,20119.155336,3784.397237
,,,,,,,197,5216.713597,3179.547821,13794.054079,3873.224907,13808.020545,3850.165685,3209.213674,14753.768491,4793.567177,2328.560282,70477.929313,21112.134619,4250.489845
,,,,,,,198,5305.296693,3386.965556,15148.421546,4403.753339,15003.367908,4076.738341,3361.869014,15138.603557,5490.120433,2536.759053,72238.836914,24478.11571,4800.856751
,,,,,,,199,5368.53215,3532.561322,16186.641212,4800.602841,16256.564109,4368.936655,3551.907816,15168.849421,5690.02605,2987.923419,76472.465738,26635.58834,5212.380095
,,,,,,,200,5378.616471,3573.920582,16563.738983,4931.134997,16834.299306,4504.464646,3632.891297,14994.479064,5658.371196,3393.236017,86216.142279,27594.407056,5387.497582
,,,,,,,201,5372.159289,3587.332857,16772.267734,5002.459327,17149.801592,4569.904949,3670.344071,14909.909446,5718.454117,3466.057581,94455.903412,27913.588677,5410.792746
,,,,,,,202,5361.741228,3584.367485,16899.399021,5055.198067,17506.282108,4648.407186,3707.934724,14917.653733,5683.806243,3450.08046,97508.087199,27754.31276,5369.393347
,,,,,,,203,5357.096546,3565.418646,16865.057379,5035.124688,17688.985366,4665.976904,3736.958128,14954.179116,5554.655608,3436.921149,98806.430614,27856.396988,5284.131756
,,,,,,,204,5351.352581,3535.700943,16752.513455,4987.510552,17657.099472,4655.434182,3728.149729,14952.881299,5572.197422,3386.917576,100203.210403,27854.443877,5294.796879
,,,,,,,205,5353.772648,3515.876067,16620.414205,4948.502066,17544.34113,4658.694533,3741.34269,14847.573274,5502.985713,3343.308465,101503.243388,27807.16609,5297.78884
,,,,,,,206,5362.118099,3521.994683,16582.735398,4913.530989,17489.580542,4666.385976,3770.067709,14926.676216,5395.004051,3316.211853,100894.071196,27456.727434,5268.8667
,,,,,,,207,5375.84463,3553.632254,16726.19846,4904.682645,17558.986891,4700.094222,3784.683889,15062.266424,5527.559659,3274.119246,100375.670291,27242.66219,5259.946897
,,,,,,,208,5390.799729,3589.554289,17038.761229,4980.630922,17751.403295,4742.337881,3762.820019,15227.627269,5875.40585,3234.889562,99884.772683,28160.39618,5319.007117
,,,,,,,209,5402.042872,3577.869459,17231.920272,5027.90632,17704.070392,4741.46365,3730.321788,15342.874782,5677.364479,3341.960602,100528.70301,28176.887287,5345.103652
,,,,,,,210,5389.890213,3533.6239,17055.217175,4947.120874,17310.001554,4680.763895,3680.059873,15418.261627,5378.348404,3605.103281,103091.927795,27826.294239,5304.828479
,,,,,,,211,5353.095506,3473.015357,16662.146791,4795.543158,16774.129401,4584.825522,3621.538289,15351.396181,5082.35102,3625.664562,107154.335191,27607.325399,5160.018099
,,,,,,,212,5313.559009,3390.680384,16057.758989,4584.860688,16280.093687,4482.02104,3563.52252,14925.081188,4807.764183,3494.053925,106364.571901,26776.20774,4902.033511
,,,,,,,213,5263.529389,3303.02876,15265.721724,4330.236703,15787.612159,4370.22296,3496.664491,15170.005893,4480.174467,3280.832325,102400.856367,24950.924967,4524.35004
,,,,,,,214,5205.8595,3196.300582,14375.026711,4021.675545,15095.951744,4216.04992,3409.274379,15044.682624,4163.250599,3043.073459,96228.101259,23398.041862,4252.395824
,,,,,,,215,5158.550187,3100.663885,13627.557233,3745.12106,14296.853139,4061.88577,3314.541443,14658.704,4046.520469,2752.311426,91174.086351,21739.608988,3991.609795
,,,,,,,216,5123.516827,3049.825966,13151.393555,3577.21041,13696.643093,3942.927782,3240.663962,14340.720571,3953.549537,2507.790077,86426.96071,20462.50418,3818.715049
,,,,,,,217,5132.315454,3008.213114,13357.623326,3760.339986,13545.149283,3999.375093,3195.516497,14386.757509,3919.894593,2510.819903,82052.693894,19896.204502,3738.527088
,,,,,,,218,5134.118501,2990.930465,13251.198303,3723.792374,13413.563118,3949.629694,3158.296151,14250.175065,3936.333244,2421.94737,77415.153761,19589.268258,3689.918039
,,,,,,,219,5138.10451,2994.551236,13246.902188,3720.002565,13406.282087,3937.859437,3148.860267,14224.993885,4014.596168,2389.933855,74836.649528,19713.337873,3680.814212
,,,,,,,220,5156.832283,3027.346426,13475.086227,3777.014749,13570.70075,3955.720388,3173.892773,14433.505738,4274.472834,2410.39195,73734.066807,20003.712504,3803.898566
,,,,,,,221,5217.056264,3148.16649,14266.674747,4011.798206,14172.335297,4043.391185,3253.670025,15175.947768,4945.4533,2488.153549,74054.876632,21004.871613,4271.666628
,,,,,,,222,5302.973915,3357.969055,15619.69507,4499.54351,15437.469528,4275.982954,3413.91539,15560.810184,5647.045633,2701.134309,75489.194399,24377.167428,4840.855996
,,,,,,,223,5366.367836,3526.250632,16691.774997,4952.620861,16718.686204,4584.187452,3609.196651,15582.311124,5834.238202,3169.685062,79137.668316,26535.793079,5269.625937
,,,,,,,224,5379.644134,3580.227515,17082.525145,5137.454213,17224.874536,4730.683933,3690.22633,15397.430138,5789.912464,3604.656261,88925.067175,27451.423401,5449.721969
,,,,,,,225,5373.224892,3602.66556,17289.731026,5226.404241,17424.441383,4800.623195,3725.596026,15304.18083,5841.532244,3701.97032,97278.700773,27719.484689,5476.080435
,,,,,,,226,5363.460303,3608.255653,17417.182286,5297.468288,17671.459282,4881.017983,3760.317178,15306.401489,5800.022044,3703.030911,100169.075785,27525.807725,5439.867365
,,,,,,,227,5360.519373,3598.132305,17378.746181,5294.025711,17786.150451,4896.701049,3785.990778,15339.576115,5664.415079,3698.546041,101035.623845,27637.992718,5351.524524
,,,,,,,228,5356.969497,3570.375523,17261.470508,5234.936077,17718.443111,4883.361878,3775.815172,15335.852279,5676.063081,3648.485148,102163.259211,27652.243364,5369.295223
,,,,,,,229,5360.862566,3554.505518,17124.386798,5201.374629,17574.292272,4884.248982,3787.630878,15227.755031,5603.56831,3601.722949,103433.737929,27617.403156,5377.222798
,,,,,,,230,5369.97204,3567.360518,17087.041616,5173.083818,17482.199409,4890.559326,3815.49942,15301.617054,5498.375373,3571.213208,102974.776315,27265.83099,5358.441012
,,,,,,,231,5390.164809,3611.630272,17241.80493,5216.982124,17492.04071,4923.390724,3828.525442,15433.026405,5640.993679,3526.278783,102646.177965,27060.977586,5370.878372
,,,,,,,232,5408.506227,3656.93372,17566.245886,5341.100553,17611.56069,4966.278577,3806.823302,15597.341192,6002.912623,3487.155411,102277.217645,27966.212069,5444.63983
,,,,,,,233,5424.98126,3654.420869,17800.031984,5470.007621,17547.445567,4965.594764,3776.041737,15711.21261,5813.698777,3606.786754,103095.91311,27965.509215,5451.049451
,,,,,,,234,5414.677489,3609.813528,17657.82761,5440.796268,17189.96856,4903.27578,3728.631143,15782.736343,5514.880313,3907.149495,105722.952045,27621.502978,5370.954263
,,,,,,,235,5377.933548,3549.738108,17279.579159,5305.597845,16704.747846,4804.79347,3672.197568,15709.326582,5211.781181,3936.147749,109759.935462,27431.527632,5198.283126
,,,,,,,236,5337.729007,3465.488117,16673.634284,5080.581397,16248.057945,4698.431399,3614.344005,15276.067655,4928.874412,3783.297985,108686.937262,26603.417788,4941.395512
,,,,,,,237,5286.677449,3377.666061,15873.050464,4805.958884,15791.612845,4584.422346,3545.364158,15512.354412,4592.547638,3544.879319,104644.096492,24791.487592,4586.552983
,,,,,,,238,5227.794435,3265.792957,14970.15474,4480.829029,15145.481177,4427.720272,3454.917604,15384.541351,4275.468122,3286.385298,98556.427296,23248.187543,4324.273379
,,,,,,,239,5179.027318,3160.979074,14208.453686,4170.372118,14386.031377,4267.526909,3357.261936,15000.419758,4116.208263,2971.025308,93727.51407,21614.151561,4057.39561
,,,,,,,240,5141.275807,3098.863038,13720.217345,3975.638524,13820.497199,4142.698849,3281.670422,14685.344496,4025.626027,2703.21575,89326.192503,20596.826092,3878.429412
,,,,,,,241,5160.216338,3058.512247,13779.504689,4024.581876,13778.67102,4092.501304,3162.705331,14933.472501,3993.639576,2757.340389,86539.437232,20059.408961,3863.514414
,,,,,,,242,5161.416306,3038.290177,13667.884331,3996.786458,13635.08932,4041.815361,3126.307544,14791.829653,4011.068817,2676.401604,82059.97984,19786.470304,3812.786417
,,,,,,,243,5164.874919,3041.611145,13650.599591,3996.003306,13634.527199,4032.372122,3119.293099,14750.791236,4089.968351,2648.520075,79563.603184,19908.718593,3798.416925
,,,,,,,244,5182.534671,3072.969759,13868.391574,4075.04103,13799.811765,4055.321018,3149.207436,14916.820811,4351.113779,2670.387122,78514.024525,20231.60175,3909.799972
,,,,,,,245,5239.258833,3188.174008,14654.648371,4369.484181,14347.949301,4155.822461,3240.057633,15663.56958,5021.740765,2748.612222,78841.889443,21227.274777,4358.136833
,,,,,,,246,5322.922261,3398.266889,16029.133509,4884.529144,15602.545378,4405.240178,3417.484961,16059.132787,5716.348979,2960.401247,80191.582629,24581.933017,4927.78138
,,,,,,,247,5388.316762,3578.950025,17138.619661,5297.315632,16964.655922,4722.792778,3623.449899,16089.1328,5897.752974,3423.73784,83561.177247,26737.806945,5372.48764
,,,,,,,248,5404.845796,3639.943817,17552.336578,5442.185794,17542.826476,4870.075892,3704.301299,15908.287349,5850.215196,3846.700169,92821.722727,27698.629047,5570.189993
,,,,,,,249,5401.658267,3667.499832,17766.713121,5512.175065,17801.190578,4939.326434,3735.174694,15814.835632,5899.591866,3925.920929,100817.820385,28030.985619,5609.143399
,,,,,,,250,5394.277927,3678.369154,17895.883955,5562.311445,18090.795526,5019.438634,3763.585619,15815.486825,5858.510371,3914.438968,103677.356967,27879.832598,5577.987182
,,,,,,,251,5392.412774,3673.726156,17856.839854,5540.588148,18196.483102,5034.230898,3780.795604,15850.201959,5724.678962,3904.780102,104672.679066,27973.916314,5490.533276
,,,,,,,252,5389.127135,3647.061054,17735.551931,5484.323829,18110.381135,5020.605665,3766.474846,15845.607317,5740.159738,3855.394984,105872.366093,27965.443626,5496.487276
,,,,,,,253,5393.619997,3633.503351,17591.437565,5442.693792,17964.229958,5023.074321,3774.351148,15737.707593,5668.151455,3811.821025,107072.320262,27913.664017,5509.896952
,,,,,,,254,5402.981895,3649.681033,17543.108583,5406.649461,17907.069903,5031.540442,3799.306726,15817.062148,5557.735899,3785.04469,106454.860683,27559.982702,5498.20886
,,,,,,,255,5420.99996,3700.189829,17680.779721,5409.233578,17983.350139,5068.360728,3808.809681,15949.022858,5686.525667,3744.625008,106100.543771,27334.816266,5521.722698
,,,,,,,256,5437.795344,3749.635773,17980.55478,5493.244939,18228.567838,5114.77492,3787.955858,16115.624548,6042.069382,3710.805147,105776.282448,28259.12492,5609.452186
,,,,,,,257,5450.610626,3752.270141,18199.651494,5570.075961,18289.670716,5115.811397,3761.429519,16235.509215,5867.474492,3837.00423,106602.382814,28300.485672,5617.512221
,,,,,,,258,5438.455558,3708.288199,18060.419039,5523.234678,18036.773062,5053.966655,3720.674834,16340.050626,5586.586639,4121.264441,109166.974857,27955.149395,5531.131308
,,,,,,,259,5401.390588,3650.138168,17696.804216,5392.969891,17607.586029,4953.674702,3668.811611,16303.35051,5294.35772,4134.022524,112988.880432,27736.074998,5344.364828
,,,,,,,260,5360.676616,3566.971644,17115.908364,5188.78524,17138.538656,4843.35658,3611.971133,15861.655432,5015.407127,3982.178355,112158.77816,26922.773487,5087.616798
,,,,,,,261,5311.266328,3481.537008,16340.910376,4935.027617,16622.57273,4721.206133,3538.071455,16126.699634,4678.660211,3749.914743,108535.045013,25102.53741,4740.695467
,,,,,,,262,5252.565705,3369.251533,15445.108534,4624.029589,15875.802607,4551.308475,3439.755521,16016.983377,4359.38931,3498.132613,102802.479507,23555.085474,4476.630936
,,,,,,,263,5204.522352,3261.387427,14678.368759,4339.16149,15022.273144,4379.954481,3334.306998,15632.249843,4159.200635,3194.885657,98179.577873,21901.996087,4200.287987
